-9.553979840330830697e-01,1.420996810463147353e-01,-2.084805656016338049e-01,3.744172473940887008e-02,-2.870201259962053622e-02,-5.326955785193324133e-02,8.089107787731737373e-03,-4.395590967959640133e-02,2.456389230627476633e-02,-4.326293706348627310e-02,6.610646029372314880e-02,-3.111037241625577016e-02,8.914282721520481317e-03,-3.157055451725369194e-02,2.468409409744859451e-02,-1.130913306010872081e-02,2.787080971553886066e-02,-3.314295028104857765e-02,1.201897102068326742e-02,1.333467977965461376e-02,-1.383125978535833418e-02,-2.209972542405580151e-02,-1.548403166876454080e-02,4.683180729990222245e-03,1.006381165437786503e-02,1.850594274938121859e-03,3.391443555999418269e-02,-1.209343411915023668e-02,-2.706839056070466792e-03,-1.515483600194973864e-02,-2.141997439289339972e-02,-2.268586588831314824e-03,-5.844368419277743559e-03,1.500842515932366769e-04,1.746928099863755135e-02,5.629493505113774762e-03,1.044269786903333393e-02,6.832122206869854081e-03,4.272150646975736606e-03,1.070439514690482881e-02,5.933564881557653811e-03,5.765275467430622464e-04,1.231408297016093603e-03,3.055031600030450045e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.949198007409339573e-01,-9.163853736652528559e-01,1.885491143527195934e-01,-1.328214813780912995e-01,-1.220211653595906498e-01,1.393626783561115745e-01,4.539388981272044626e-03,-8.833693300878547872e-03,4.938922181728214872e-02,-7.350157054333573969e-02,-1.134953683254352197e-01,1.483040273719052338e-02,8.766825557932182017e-03,5.062025387618498962e-02,1.586900337516844450e-02,-9.942493165979865433e-03,-2.351004016837235366e-02,9.723659205042395337e-03,-7.608399372571912622e-03,8.982098780239144986e-04,-1.407892503064464562e-02,3.223282186483135414e-02,1.797081473139597319e-02,-6.180939582985513214e-02,-2.352441768760422242e-02,-1.329987425480291460e-02,-1.911999028737779160e-02,-1.268575712548720980e-02,1.912651592992764202e-02,1.983104049100675725e-02,-6.247842960309196725e-03,-3.658025126484732922e-03,1.582971625726875900e-02,4.327875009724033335e-03,-1.487058642873102798e-02,-3.443309617818714891e-03,1.535338285253186330e-02,-2.865166195378038988e-03,-4.156885064129100388e-03,-1.189459513807944457e-03,-1.871191333004537313e-02,-9.365224811722073356e-03,7.456649826363679831e-03,-5.424864990506095275e-03,-5.237275050705625899e-03,-1.651264745258165800e-02,-1.239458128078544351e-02,-1.304805774702602064e-04,-1.159907465820048149e-04,-3.896751368388454671e-03
9.901677751908444236e-02,-2.752103387710314042e-01,-4.898601474010664258e-01,7.617718250018604698e-01,3.450183136379125770e-03,-5.657398568626065272e-02,-6.503841422674992712e-02,-4.738502642490791117e-02,-1.419007258907531710e-01,1.215303955048856049e-01,4.923594354166171971e-02,7.775326255494489913e-02,7.364240361745044705e-02,-2.259162033582085005e-02,8.473133381736219771e-03,2.850983134420094489e-02,2.908350926191854979e-02,-2.798470916474551928e-02,-8.611084148113339054e-03,3.942173748642575914e-02,1.498622210579988318e-02,-9.573764145271912440e-02,1.041374438892979370e-02,7.547340922232068094e-02,-5.143438501320318768e-03,-5.512425573251061861e-02,2.452143044219923240e-02,2.710529844044546471e-02,1.522103587046105475e-02,3.755260744088711328e-02,7.471075230626247898e-03,-3.324959112744217335e-03,-1.240684968835224083e-02,-1.908650278783598914e-02,5.002524287295270766e-02,-1.207243061226013006e-02,-7.952403615589055674e-03,-2.344527916297058090e-02,1.460435408916779115e-02,-6.550006821263464063e-03,1.139192443241093811e-03,8.964954935473955916e-03,-2.419891158514749646e-02,2.566425028958338461e-02,3.392853764923491056e-02,2.641897690083224934e-02,2.446176452057105197e-02,2.998203130373428265e-03,-1.261654652309566462e-03,-2.241040827779372177e-02
1.159232234909058357e-01,-1.446360086526559119e-01,-6.876197410276057020e-01,-4.911282422117810853e-01,2.532896091901588598e-01,-2.291101629031372933e-01,-3.400590797661608156e-02,1.978483154344253536e-01,-6.542091943946688054e-03,-2.182221974448268487e-01,-2.602317356956661276e-02,4.852817954851439131e-02,3.645133050705710864e-02,-5.854218788564185399e-02,-2.286391169379196897e-02,6.676855043630784692e-02,-5.533236447887733556e-02,-4.458027081070329439e-02,5.995985603258181806e-02,3.386260161430746513e-02,1.599167837806975134e-03,-2.933083539437891796e-02,-5.870244664409161872e-02,-7.187340187234361744e-02,1.058752916992895116e-02,-2.946217987380436373e-02,-1.486029173440646389e-02,-5.579772773862645696e-02,9.940582188234436609e-03,-1.053400662736797555e-02,-1.715669924077786734e-02,-1.928243463883732439e-02,-3.891690356925971150e-03,-9.764761751666253820e-03,-3.048415633190265650e-02,1.022020741100582164e-02,1.863759783206810072e-02,9.635943302072782699e-03,-2.749137132149096288e-02,-1.176187635918885671e-02,1.590716801690677043e-02,3.120015204956282789e-02,-5.277438235299334451e-03,2.389257639798383903e-02,8.748469465589612040e-03,-7.377689806151901952e-03,2.196666777924806066e-02,-9.157290588615144694e-03,2.344729379024704588e-02,9.394014937257064504e-04
-7.235622372774543065e-02,-1.104823346217761598e-01,2.733824318443101031e-01,-2.102084931461895012e-02,5.831414983882909908e-01,-4.124033654954586403e-01,2.190172871356708406e-01,-1.551375099843735894e-01,-1.760928804622170218e-01,2.248681464870213031e-01,8.608035740721951823e-02,-5.546882279957166678e-02,3.104610597337481015e-01,4.479621882280919454e-02,-6.683322862172094703e-02,7.192893014654530570e-02,-4.843523844885171126e-02,-7.147793511870201288e-02,6.345045315725397761e-03,-4.984374228074003182e-02,1.250080835218571051e-01,-8.303228865885387000e-02,-9.154416034246001810e-02,1.179956924288564080e-01,-2.450040974083923101e-02,3.389641385433277837e-03,-7.444635313098138529e-02,9.648041530601551841e-03,9.784951205236407101e-02,8.733899239573963968e-02,1.841007625393444036e-02,-3.714710801332707368e-02,-5.119845609066829561e-02,-1.285284541522265303e-02,7.481481286046391677e-02,-1.279538897952299525e-02,2.664384862575712790e-02,-6.109144989932002029e-02,-1.351772296442965010e-02,-7.442708449213736310e-02,-1.657284248262926377e-02,1.799155168448794695e-02,-4.167752603295399316e-02,4.989339116837243626e-03,8.103719824691275886e-03,3.142861345507449999e-02,5.521177191142156299e-02,5.914118806458760341e-02,-6.923637374745526818e-02,-5.675082878689670374e-02
-2.076486472262046093e-03,3.527193616451133884e-02,-1.528851928831219120e-01,-1.301339595062260823e-01,3.419381086996328145e-01,6.191079395761449611e-01,3.521264884496305703e-03,-5.093183511021951437e-01,-1.553076216839035517e-01,8.976407361446570032e-02,4.405265088208404345e-03,1.920333945419963606e-01,1.808904533223119546e-02,7.669558398648475273e-03,-1.206606101836072142e-01,-3.351041305503621448e-02,5.504746310555063554e-02,8.059216957553860805e-02,4.376701873950726573e-02,9.403595743353190817e-02,-4.918397675694601706e-02,-4.196427437232788660e-02,7.825854083996647281e-02,-1.487292381068020530e-01,-2.434238496489449233e-02,-1.804125855862328404e-02,4.276844448546257560e-03,6.355377706648707159e-04,1.290990104247438132e-02,-3.645180695022063461e-02,-6.407438754416294735e-03,1.866811205804008722e-02,4.275356661231695388e-03,-5.018697811723900337e-02,1.009498867362575852e-01,4.101762340718084071e-03,5.050810371446371599e-02,7.405781594802729462e-02,-5.192510093064189175e-03,-1.215417958553315775e-02,8.850559761501907569e-03,-4.702242784216303928e-02,2.221274645444556994e-02,-3.467733398590391869e-02,-8.419643745106840382e-02,4.964515950101848485e-02,6.470778656091502601e-02,4.480447737628309723e-02,-5.548230654040239851e-02,3.990661329090131743e-02
-5.424234892487409671e-02,-3.410017752524663326e-02,1.041119116832509572e-01,2.007773534866961196e-01,5.781375250004813227e-01,2.331477622657822657e-01,-6.301686851467884487e-02,4.203527924956041439e-01,1.354185353516750012e-01,-1.735918477457096820e-01,1.230835572704294112e-01,4.946167698776481741e-02,-3.024430902908161189e-01,1.532763740554678733e-01,1.501198128480304150e-01,-1.360312463839111197e-02,-6.007446445219345732e-02,-9.803393850324290670e-03,-3.309479418492273367e-02,-6.835861077663771268e-02,1.233963324124590089e-01,5.755230453510402910e-02,1.367810724430651437e-01,7.416693695578122081e-02,7.775685993832194554e-02,1.561890883850173273e-01,1.403130634463730653e-01,-6.968885023695818581e-02,-8.191918320179902846e-02,-1.004122988170538799e-01,-1.423160789812086269e-02,-2.004103249762552441e-02,2.987425244121829498e-02,1.124834438215324001e-02,-4.963636724421149893e-02,5.247221987847599384e-02,-2.966352525056409339e-02,4.231090397365735306e-02,-1.895970192853529621e-02,3.264354081666644147e-02,-1.521181624900602020e-02,4.576351071732230602e-04,3.046979777666709507e-02,2.102838547607471797e-02,3.049217321362868161e-02,-6.084858020251469879e-02,-9.780388681273524676e-02,-8.369709709052958191e-03,3.588394765662207553e-02,8.186225509650478516e-02
-5.541827910125220885e-02,-6.863927774535692229e-03,1.641772502756433105e-01,1.922635052870406286e-02,7.761772645990061559e-02,-2.001778217967671303e-01,-4.713972015725074183e-01,-3.709739966115954690e-02,-3.737498044251529872e-01,-2.364036239621407909e-01,-5.371243173678597049e-02,2.869225396712853371e-01,-5.006335197605155107e-02,-1.177178966733791188e-01,-2.470428659497341806e-01,4.446958578855727227e-03,1.789259238521556106e-01,6.135181508846319215e-02,-8.875758740673174441e-02,-9.564405180719097455e-02,-1.170941426696362198e-01,3.197982642300658401e-02,3.932220887848007079e-02,5.205027266322326263e-04,6.888520072605525124e-02,5.501821159040477111e-02,-2.260550410120618081e-01,1.435894037799037015e-01,-1.011505943220846609e-01,-1.034588489337144451e-01,5.676042482747740980e-02,-7.529732350909149052e-02,1.047316626260787753e-01,3.312973348520852675e-03,-1.159692917652161703e-01,-1.181688600343888326e-02,-9.310601071080777669e-02,-2.718000979573045872e-04,6.842526785733440975e-02,-1.071932720630130315e-02,3.926834241436916173e-02,-2.982502616427440932e-03,8.569263837018982477e-02,-1.147436137028642889e-02,1.555817233269448652e-01,1.434400964513493915e-01,2.941372741024095294e-02,-7.189959253850893017e-02,1.196188903820607358e-01,1.547280991089979574e-01
6.020527442087597776e-03,-4.927052785170555477e-02,-1.066359438086378758e-01,-5.635644898821774718e-02,8.645256918545435321e-02,2.086787793669686586e-02,-4.301952813984236679e-01,-1.038949680957040322e-01,4.598243952665248546e-01,4.261854281456157745e-01,1.544335510193403649e-01,-1.814839829728071008e-01,1.599688272355156704e-01,-1.198406911144342391e-02,-6.934617682534108263e-02,4.977451605574279014e-03,-1.054158732108621543e-01,-1.287400751465187509e-01,-1.749736633564202282e-01,-1.925080224331165990e-01,-7.985800647153931675e-02,2.083266036312000913e-01,-6.873574360363982061e-03,8.131244341994289804e-02,-9.127835894507524417e-03,3.407235101953982187e-02,-1.200219644284243048e-01,4.634420570036645176e-02,-4.415603211335511480e-02,-1.582105817309211460e-01,1.425733694622956238e-02,-1.649741879514352375e-02,2.661662030748628005e-02,6.826244049948606424e-03,-1.222198664956008762e-01,3.430809129479812924e-02,4.400278480069041986e-02,-3.116153515301971211e-03,-4.092317397361484171e-02,5.662594589703377757e-02,2.352151689832611414e-02,-6.625005624862551068e-02,1.381228839006538867e-01,-1.273642534784401870e-01,-2.838484071223040459e-02,6.800582391108739300e-02,-1.938844086986013515e-02,-8.590374733932475138e-02,4.369404854768880325e-02,-3.217886511510591185e-02
-5.286345038134302593e-02,6.830174109422845405e-03,-1.315313200917165859e-01,-1.231557492794276704e-01,-7.814085974443336913e-02,2.317048045781985588e-01,3.628411708208080233e-01,3.825868358946314940e-01,-3.214134078376513770e-01,3.922153560230757230e-01,-1.012914458377937033e-01,6.829028565265946038e-02,5.444300454193215510e-02,8.431566256317024610e-02,-1.096641586594518658e-01,-1.255800555441766442e-01,1.456977995212767052e-01,-4.951840563517917460e-02,-2.271660691488935069e-01,-1.564396953321550710e-01,6.033329574563536801e-02,1.975991005519306398e-01,3.552737110561005052e-02,1.379278979853623410e-01,6.477124714739485034e-02,7.757912065175745497e-03,-8.104846265178078379e-02,1.217094246651816147e-01,1.842716220562747031e-02,-1.622902987790016127e-02,6.734519369456966331e-02,6.624402955392318798e-03,5.721058142366332311e-02,-1.691255598442232069e-02,-8.882727768460459139e-02,-8.526350619753533810e-02,-6.724134568283182678e-02,-7.296319283470460715e-02,6.466327211708169237e-03,2.355117212811771998e-02,-4.677893719918668064e-02,1.312076856234068584e-02,6.112668409203970282e-02,-2.085756090155674314e-02,1.012014194985734750e-01,1.647437307559606323e-01,5.972922133934363553e-02,-7.492612398246292771e-02,1.235006495084598754e-01,-3.810546777377166183e-02
